~id,product_item:String,product_line:String,product_desc:String,~label
5067-6127,5000,58,Blank nut long,product
5182-0714,1010,58,"Vial,screw,2ml,clr,cert,100PK",product
5183-2067,1000,58,"Vial,screw,2ml,clr,cert,1000CS",product
103015-100,1000,XF,Seahorse XF Cell Mito Stress Test Kit,product
K800521-2,22005,PT,"EnV FLEX TRS, Low pH (50x)",product
G1103-60001,1000,58,"Tungsten Lamp assembly, G1315A, 8453",product
600410,1000,SR,"PfuTurbo Cx Hotstart DNA Polymerase,100U",product
G7005-60061,1000,AA,"Filament,high temperature EI for GCMS",product
5190-0471,1000,AA,GC/MS Forensic Toxicology Checkout Mix,product
10072300,1000,MA,Solid Sample Holder,product
160-4535-5,10,JW,"ProSteel,Deactivated -.530mm X 5m",product
4177-0607,20,58,ProSteel Sleeve,product
G1312-60025,4000,AA,"Active inlet valve,without cartridge",product
G1311-67701,1000,8P,MCG Valve Assy,product
5041-2168,5000,AA,"Glass filter, solvent inlet",product
G1329-87017,3000,AA,Seat assy 0.17mm ID Standard Autosampler,product
0905-1503,2000,8P,Seal Pump,product
5190-7837,1010,GE,"HaloPlex HS Fast, 48 Reactions RO",product
G9931C,1000,GE,"HaloPlexHS 1-500kb, ILMFST, 48",product
G8010-60293,1000,AA,"OneNeb Series 2, inert ICP nebulizer 1/p",product
CP17973,10000,58,Gas Clean Filter Carrier Gas,product
9301-0718,9000,58,20mm silver alum safety crimp cap 100pk,product
5190-3169,8000,58,"Liner,UI,universl,low prss drop,GW,25/pk",product
5188-5367,7000,AA,Gold Plated Inlet Seal with Washer,product
5188-5365,6000,58,"Liner O-Ring, Non-Stick 10PK",product
5183-4757,5000,58,Septa Non-Stick BTO Inlet 11mm 50 pk,product
5183-2085,4000,58,"250ul pulled pntconical glas insrt,100pk",product
5182-0837,3000,58,"Vial,HS,crimp,FB,20ml,clr,cert,100PK",product
5182-0714,2010,58,"Vial,screw,2ml,clr,cert,100PK",product
5183-2067,2000,58,"Vial,screw,2ml,clr,cert,1000CS",product
0100-1851,1000,58,Stator face assy for 0101-0921 valve,product
G6861AA,1000,MA,Cary WinUV Software (non 21CFR11),product
G6861-64001,1010,MA,WinUV Base Software,product
210519-5,1010,SR,QUIKCHANGE LIGHTNING 30 REACTI,product
200516-4,1020,SR,"-80 QuikChange  Parts, 30 rxn",product
210519,1000,SR,QuikChange Lightning 30 rxn,product
S236784-2,1000,PT,"TRS, pH 9.0, conc x 10, 500 mL",product
19095V-420,1000,JW,"HP-Fast Residual Solvent,30m,0.53mm,1um",product
G4600-64006,2020,AZ,GC And GC/MS User Manuals and Tools,product
0100-0090,2060,AZ,"Tee, 1/8 inch Brass",product
G1530-80650,2030,AZ,Exhaust deflector assy,product
G3430-60580,2040,AZ,Ship Kit - Mainframe,product
G3470-60502,2050,AZ,7890 Aux EPC Restrictor Kit,product
G3510-67001,2070,AZ,MMI LN2 Noise Reduction Kit,product
G3440-60604,2080,AZ,Pre-Installed Purged Ultimate Union Kit,product
G4600-64400,2120,AZ,GC and GCMS eFamiliarization SW kit,product
G3430-90055,2090,AZ,7890 Series GC Getting Started Guide,product
CP17988,2100,AZ,Gas Clean Carrier Gas Kit for 7890,product
G3510-60820,2110,AZ,Multi Mode Inlet Cleaning Kit,product
8120-6894,2130,AZ,Cable-Assembly Power-Cord 3-Conductor 4.,product
G4513A,3000,AZ,7693A Autoinjector,product
UP_FRONT_SERVICE_H,2140,74,Up Front Support Services for Hardware,product
H1141A,2150,74,Installation (44K),product
G4514-60800,4030,RB,SHIP Kit - Rover,product
H1142A,2160,74,Familiarization at Installation (44L),product
G4513-64000,3010,AZ,G4513A Injector (COO-CN),product
H1141H,4060,74,Installation (44K),product
G4600-64006,3020,AZ,GC And GC/MS User Manuals and Tools,product
UP_FRONT_SERVICE_H,3030,74,Up Front Support Services for Hardware,product
G4514-89000,4010,RB,"Tray, Refurb.",product
H1141A,3040,74,Installation (44K),product
H1142A,3050,74,Familiarization at Installation (44L),product
G4600-64006,4020,RB,GC And GC/MS User Manuals and Tools,product
G4514AR,4000,RB,Refurbished 7693A Autosampler Tray,product
G1680-63721,1060,RB,Network LAN Switch,product
G7077-60682,1100,RB,JetClean Flow Module Ship Kit,product
G7004-64161-RNC,1070,RB,"7010B MS/MS, EI JETCLEAN, refurb",product
G7000-60503,1080,RB,7890 GCMS-QQQ Spacer/Tray,product
G7003-60506,1090,RB,GCMS Ship Kit,product
G7002-60044,1110,RB,"CC Gas Flow Module, 3-Channel",product
5188-5347,1120,RB,OFN NCI Checkout standard 100 fg/uL,product
G1680-64560,1160,RB,CPU Kit High End-7000 Series ENG,product
5190-6898,1130,RB,OFN 2fg/uL in isooctane 3 x 1mL,product
G7000-80020,1140,RB,"New-Vacuum pump RV5 115v, inland, new",product
G1680-77560,1150,RB,CPU Kit High End-7000 Series CHN,product
G6845-64000,1200,RB,MassHunter User WrkSt SW QQQ GCMS ENG,product
G1680-63ABA,1170,RB,English Keyboard,product
G1680-63540,1180,RB,21.5 inch Widescreen LCD Monitor,product
G7003-64002,1190,RB,"7000 Series HWR User Info Kit, ENG",product
G6845-64002,1210,RB,MassHunter Data Analysis for GC/MS ENG,product
8120-6313,1250,RB,"Power Cord, US, C7, 125V,2.5A, 1-15P Plg",product
G4600-64006,1220,RB,GC And GC/MS User Manuals and Tools,product
8120-1378,1230,RB,Cable Assembly-Power Cord 18AWG 2.3m-LG,product
8120-6894,1240,RB,Cable-Assembly Power-Cord 3-Conductor 4.,product
UP_FRONT_SERVICE_H,1260,74,Up Front Support Services for Hardware,product
H1141H,1630,74,Installation (44K),product
G3440B-US,2010,AZ,7890B Network GC System Custom,product
H1142H,1815,74,Familiarization at Installation (44L),product
H1151H,1908,74,Training (44P),product
G3440B,2000,AZ,Agilent 7890B Series GC Custom,product
G4514-60810,4040,RB,Packaging KIT - Rover,product
UP_FRONT_SERVICE_H,4050,74,Up Front Support Services for Hardware,product
H1142H,4070,74,Familiarization at Installation (44L),product
G9250AA,5000,BZ,Pesticide + Environment Pollutant MRM DB,product
G9250-64000,5010,BZ,P+EP Standalone MRM Database,product
H2149A,6000,74,Method and Application Consulting,product
G7003-60502,1040,RB,TQ Shipping Kit,product
G7000-60500,1030,RB,Ship Kit Vacuum Pump for RV5,product
8121-0008,1020,RB,Cable-Assembly Patch Cord 24AWG 8-Conduc,product
RMSN-2,1010,RB,"Big Universal Trap, 1/8i fttgs, Nitrogen",product
G7012BAR,1000,RB,Agilent Cert. Pre-owned 7010B MS/MS,product
G7077-60502,1050,RB,MSD Ship Kit,product
M077701-5,2000,PT,Mo a Hu C5b-9 (TCC) cl aE11,product
M073601-2,1000,PT,"Mo a Hu HLA-ABC Ag, cl W6/32",product
GA66061-2,2000,PT,FLX MonoMo aHu SNP Cl DAK-SYNAP RTU Omn,product
GC80811-2,1000,PT,Hematoxylin (Dako Omnis),product
200314,1000,SR,"XL10-Gold Competent Cells, 5 x 100 ul",product
R043701-1,1000,RP,"Rb a Hu Lambda /RPE, Rb F(ab)2",product
5182-0867,1000,58,"Screw top 2ml vials, blue caps, 500/pk",product
EXIDP3B01,2000,9H,"EXCH IDP3, 115VAC, 60HZ",product
IDP3B01,1000,9H,"IDP3, 115VAC, 60HZ",product
F011102-2,1000,PT,Rb a Hu Fibrinogen/FITC,product
F020102-2,3000,PT,Rb a Hu C3c Complement/FITC,product
F025402-8,2000,PT,C1q Complement 2mL PAb RxH FITC,product
AR1761B-2,11028,PT,GMS Kit Box 2,product
AR1761A-2,11018,PT,GMS Kit Box 1,product
AR41030-7,11038,PT,"Artisan - Slide clips, 50 per Box",product
AR17611-2,11008,PT,Artisan GMS Stain Kit,product
AR10211-2,1000,PT,"Artisan Wash Sol, 50x, 4 x 200 mL",product
G1314-60100,6000,58,D2 Lamp L6903 with Box,product
G3452-60835,5000,AA,Septum Retainer Nut for Transfer Line,product
0100-2595,4000,58,"Polymide ferrule,5/pk,0.50mm,0.80mm",product
4177-0607,3000,58,ProSteel Sleeve,product
160-4535-5,2000,JW,"ProSteel,Deactivated -.530mm X 5m",product
5188-5365,1000,58,"Liner O-Ring, Non-Stick 10PK",product
5181-3323,3000,58,"Ferrule, 0.4mm VG 0.1-0.25 col 10/PK",product
5190-6149,2000,AA,"Gold Seal, Ultra Inert, w/Washer, 50/PK",product
8010-0357,1000,58,"Syringe 10ul PTFE tip FN 26/50/cone, CT",product
2140-0605,1000,58,"Deuterium lamp, 8453 UV-vis",product
G1103-60001,2000,58,"Tungsten Lamp assembly, G1315A, 8453",product
820950-936,3000,BC,"Eclipse Plus C18 Grd,4.6x12.5mm,5um,4pk",product
5181-3360,4000,58,"Syr. 10ul tapered, FN 23-26s/42/HP, 6/PK",product
5181-3323,5000,58,"Ferrule, 0.4mm VG 0.1-0.25 col 10/PK",product
5061-3387,6000,58,Rectangular cell UV 10mm 3.5mL open 1/pk,product
PL1951-3803,1000,BC,PL-SAX 4000A 8uM 150X2.1MM,product
828975-901,2000,BC,"Rx-Sil,4.6x100mm,1.8um,600bar",product
G7005-60061,1000,AA,"Filament,high temperature EI for GCMS",product
200249,1000,SR,XL1-Blue Competent Cells 5 x 0.2 ml,product
301-220-HSP,4000,AA,"Needle Assembly, Siltek",product
9301-0721,3000,58,"20mm silver alum crimp cap,100pk",product
5182-0837,1000,58,"Vial,HS,crimp,FB,20ml,clr,cert,100PK",product
9301-0719,2000,58,"20mm Tan PTFE/White silicone septa,100PK",product
G3452-60730,5000,AA,Split/Splitless Inlet Insert w/Vent Full,product
AR41030-7,4030,PT,"Artisan - Slide clips, 50 per Box",product
AR1651B-2,4020,PT,Artisan PAS Stain Kit Box,product
AR1651A-2,4010,PT,Artisan PAS Stain Kit Box 1,product
AR16511-2,4000,PT,Artisan PAS Stain Kit,product
F011102-2,3000,PT,Rb a Hu Fibrinogen/FITC,product
AR17111-2,36400,PT,Artisan Alpha Amylase,product
IR63261-2,50400,PT,"FLX Moa Hu CD34 Class II,cl QBEnd 10,RT",product
AR1581C-2,3018,PT,Artisan Iron Stain Kit,product
AR41030-7,3028,PT,"Artisan - Slide clips, 50 per Box",product
IR06661-2,49400,PT,"FLX Mab X-H SMTH MSCL SMMS-1 RTU, (Link",product
IR64761-2,44400,PT,"FLEX Mono Mo a Hu CD57, cl TB01, RTU",product
AR10211-2,43400,PT,"Artisan Wash Sol, 50x, 4 x 200 mL",product
AR15811-2,3008,PT,Artisan Iron Stain Kit,product
IR07661-2,48400,PT,"FLEX Mab X-H Villin cl:1D2 C3,RTU,(Link",product
GA64361-2,19000,PT,"FLEX Mab a Hu CD7, cl CBC.37, RTU(Omnis",product
GV80011-2,20000,PT,"EnV FLEX, High pH (Dako Omnis)",product
G7129A,80000,29,1260 Infinity II Vialsampler,product
G1381-60001,76010,29,Field upgrade 1260 Inf II SSV,product
G1381B,76000,29,Solvent Selection Valve Upgrade Kit,product
G7116-64000,85010,29,1260 Infinity II MCT,product
G7129-64000,80010,29,1260 Infinity II Vialsampler,product
G7129-60010,80020,29,Drawer for 66 x 2 ml Vials,product
G4800-64600,80030,29,InfinityLab LC Series User Documentation,product
8120-1378,85040,29,Cable Assembly-Power Cord 18AWG 2.3m-LG,product
G7116-68073,85030,29,Column ID Upgrade Kit 1260 MCT,product
G7116-68755,85020,29,Accessory Kit 1260 MCT,product
8120-1378,80050,29,Cable Assembly-Power Cord 18AWG 2.3m-LG,product
01200-90176,80040,29,Existing other 3rd party License Doc,product
G7116A,85000,29,1260 Infinity II Multicolumn Thermostat,product
C022201-1,2000,RP,"Rb a Hu Kappa Light Chain/APC, Rb F(ab)",product
F043501-1,3000,RP,"Rb a Hu Lambda /FITC, Rb F(ab)2",product
A013602-1,1000,RP,Pab anti-Hu C1q Complement,product
M087601-2,1000,PT,"Mo a Hu CD68, cl PG-M1",product
M356901-2,2000,PT,"Mo a Hu Progesterone Recep, cl PgR 636",product
R3999B,1000,74,100 Agilent University Training Credits,product
5182-0558,1000,58,AsmKit AmbWrt Vial GrnCap PTFE/Si 100/pk,product
685775-902,2000,BC,"Poroshell 120,SB-C18, 2.1x100mm,2.7um",product
G4220-20020,3000,AA,Internal gold seal for 1290 outlet valve,product
5041-2168,4000,AA,"Glass filter, solvent inlet",product
821725-912,1000,BC,"Poroshell 120, UHPLC Guard,SB-C18,2.1mm",product
01018-22707,5000,AA,PTFE Frits 5PK,product
5067-4655,6000,AA,SST cap channel to valve 0.25x250mm,product
2140-0590,1000,58,"Deuterium lamp, 1100/1200 DAD/MWD",product
G2938-85004,1030,UF,High Sensitivity DNA Reagent I,product
G2938-68000,1010,UF,High Sensitivity DNA 10 Chips,product
G2938-90402,1040,UF,2100 MSDS Link Tech Note ENG,product
G2938-90322,1050,UF,2100 High sensitiv DNA Quick Guide ENG,product
G2938-68706,1020,UF,Syringe Kit,product
5067-4626,1000,UF,High Sensitivity DNA Kit,product
12102029,1000,9P,"Bond Elut-C8, 500mg 3mL, 50/PK",product
G1099-20133,1000,AA,Repeller insulator,product
G4226-87201,3000,AA,Needle Assembly,product
G4226-60415,4000,58,Loop flex assembly 40 ul,product
9301-0713,1000,58,"Syringe 10ul straight, FN 23/42/HP",product
G1312-67305,2000,AA,"SST connecting capillary,60cm, 0.17mm",product
AR30692-2,5004,PT,Artisan Gram Yellow Stain Kit,product
AR3069A-2,5024,PT,Artisan Gram Yellow Stain Kit Box 1,product
AR3069B-2,5034,PT,Artisan Gram Yellow Stain Kit Box 2,product
AR41030-7,5014,PT,"Artisan - Slide clips, 50 per Box",product
5067-1524,1020,UF,RNA-PICO-25-Chips,product
G2938-68706,1030,UF,Syringe Kit,product
5067-1513,1000,UF,RNA 6000 Pico kit,product
5065-9940,1010,UF,Pre-packed Tubes for RNA-Assays,product
G2938-80024,1040,UF,Reagents RNA Pico,product
G2938-80039,1050,UF,RNA 6000 Pico ladder,product
G2938-90402,1060,UF,2100 MSDS Link Tech Note ENG,product
G2938-90049,1070,UF,Quick Guide RNA 6000 Pico Assay,product
5067-1550,2000,UF,Small RNA ladder,product
G2938-80001,2010,UF,AGILENT small RNA Reagents Part II,product
G2938-90402,2020,UF,2100 MSDS Link Tech Note ENG,product
200152,1000,SR,SURE 2 SuperComp Cells 10 x 0.1 ml,product
122-5536G,1000,JW,"DB-5MS 30m, 0.25mm, 0.50um, 10m DRGRD",product
5982-1365,1000,9P,"C18 Endcapped Box, 30x 6ml tubes, 500mg",product
G1833-67024,2000,AA,Strainer for cooling water,product
KC25SV,1000,9H,"Seal,CTR Ring Assy, NW25,SST,Viton",product
AR1729A-2,32015,PT,Artisan PAS - Green Stain Kit Box 1,product
AR1729B-2,32025,PT,Artisan PAS - Green Stain Kit Box 2,product
AR41030-7,32035,PT,"Artisan - Slide clips, 50 per Box",product
DL21330,33005,PT,Small Flap Slide Label Kit (.875 x .75),product
AR17292-2,32005,PT,Artisan PAS - Green Stain Kit,product
AR1681B-2,31025,PT,Artisan Mucicarmine Stain Kit Box 2,product
AR1681A-2,31015,PT,Artisan Mucicarmine Stain Kit Box 1,product
AR16811-2,31005,PT,Artisan Mucicarmine Stain Kit AR2,product
AR41030-7,31035,PT,"Artisan - Slide clips, 50 per Box",product
AR41030-7,30035,PT,"Artisan - Slide clips, 50 per Box",product
AR1761A-2,30015,PT,GMS Kit Box 1,product
AR17611-2,30005,PT,Artisan GMS Stain Kit,product
AR1649C-2,29025,PT,Artisan Giemsa Stain Kit,product
AR41030-7,29015,PT,"Artisan - Slide clips, 50 per Box",product
AR16492-2,29005,PT,Artisan Giemsa Stain Kit,product
AR1639C-2,28025,PT,Artisan Elastic Stain Kit,product
AR41030-7,28015,PT,"Artisan - Slide clips, 50 per Box",product
AR16392-2,28005,PT,Artisan Elastic Stain Kit,product
AR41030-7,27035,PT,"Artisan - Slide clips, 50 per Box",product
AR1729B-2,27025,PT,Artisan PAS - Green Stain Kit Box 2,product
AR1729A-2,27015,PT,Artisan PAS - Green Stain Kit Box 1,product
AR17292-2,27005,PT,Artisan PAS - Green Stain Kit,product
AR17111-2,26005,PT,Artisan Alpha Amylase,product
AR1761B-2,30025,PT,GMS Kit Box 2,product
5042-6458,1000,58,"Test tubes, 30 x 100 mm - 58 mL, 100/pk",product
19091S-433UI,2000,JW,"HP-5MS Ultra Inert 30m, 0.25mm, 0.25um",product
G7005-60061,1000,AA,"Filament,high temperature EI for GCMS",product
H1142A,2040,74,Familiarization at Installation (44L),product
H1141A,2030,74,Installation (44K),product
UP_FRONT_SERVICE_S,2020,74,Up Front Support Services for Software,product
M8402-64001,1020,AZ,OpenLAB CDS Inst. Driver for GC VL,product
G4600-64006,1010,AZ,GC And GC/MS User Manuals and Tools,product
G4350B,1000,AZ,7820 with Control for OpenLAB CDS VL,product
19091J-413,1030,AZ,"HP-5 30m, 0.32mm, 0.25um",product
G4350-60580,1040,AZ,7820 Mainframe Ship Kit,product
18710-60170,1050,AZ,FID/TCD performance evaluat. sample kit,product
5188-5372,1060,AZ,FID MDL test sample 3x0.5 ml ampoules,product
G1530-61400,1070,AZ,STD. Syringe Kit,product
G1580-60210,1080,AZ,Common Parts for 320 Column Unions,product
G1580-60200,1090,AZ,Common Parts for 530 Column Unions,product
G4331-60640,1100,AZ,7820 FID Packed and Capillary Ship Kit,product
G4332-60590,1110,AZ,7820 TCD Ship Kit,product
G4352-60550,1120,AZ,7820 SSL Inlet Ship Kit,product
8120-6894,1130,AZ,Cable-Assembly Power-Cord 3-Conductor 4.,product
UP_FRONT_SERVICE_H,1140,74,Up Front Support Services for Hardware,product
H1141A,1150,74,Installation (44K),product
H1142A,1160,74,Familiarization at Installation (44L),product
M8311AA,2000,LI,OpenLAB CDS ChemStation Workstation VL,product
M8311-64000,2010,LI,OpenLAB CDS ChemStation Workstation VL,product
5067-4795,1000,8P,Vacuum Chamber,product
G1313-68713,2000,AA,Arm Spare Kit,product
AR41030-7,11036,PT,"Artisan - Slide clips, 50 per Box",product
AR3079B-2,11026,PT,Artisan Colloidal Iron Stain Kit Box 2,product
AR3079A-2,11016,PT,Artisan Colloidal Iron Stain Kit Box 1,product
AR30792-2,11006,PT,Artisan Colloidal Iron Stain Kit,product
AR10211-2,10006,PT,"Artisan Wash Sol, 50x, 4 x 200 mL",product
AR1639C-2,9026,PT,Artisan Elastic Stain Kit,product
AR41030-7,9016,PT,"Artisan - Slide clips, 50 per Box",product
AR16392-2,9006,PT,Artisan Elastic Stain Kit,product
CP7569,1000,JW,CP-SimDist UM 5m x 0.53mm x 0.09um,product
G1531-80620,2000,AA,"Jet,Cap Optimized, high temp,0.47mm ID",product
G8400-67200,1000,58,"7900/8900 skimmer cone, Ni, x-lens, 1/pk",product
G3266-80004,2000,58,MicroMist nebulizer (glass) U-series 1/p,product
G3280-67062,3000,AA,"T-Joint with Earth block for ICP-MS, 1/p",product
103015-100,1000,XF,Seahorse XF Cell Mito Stress Test Kit,product
9301-6528,2000,58,"Solvent bottle clear, 1000ml with cap",product
0100-0900,1000,58,"Union, 1/16in. SS zero dead volume",product
B047101-1,7004,PT,Rb a Helicobacter Pylori,product
SK00121-5,6004,PT,Hct f Autom Link Platforms,product
K800221-2,8004,PT,"EnV FLEX+, High pH (Link)",product
5041-2168,1000,AA,"Glass filter, solvent inlet",product
X3500-69000,1000,9H,EXCH-TwisTorr 304FS ISO100 water cooled,product
X3507-64003,2000,9H,TwisTorr 304 FS onboard 110/220V,product
X3500-68000,3000,9H,Inlet screen 100,product
R4009A,4000,9H,T304FS Upgrade,product
5041-2168,2000,AA,"Glass filter, solvent inlet",product
5022-2145,3000,58,True ZDV Union,product
G2855-20590,4000,AA,Column storage fitting,product
G1313-87305,1000,AA,"Capillary, 0.17x180mm 1/16 in male/male",product
0100-1849,5000,58,"Rotor seal, Tefzel for G1313",product
G5615-60022,6000,AA,"Bio-inert standard flow cell, RFID tag",product
CP7462,1000,JW,Select PAH 30m x 0.25mm x 0.15um,product
1000-0488,5000,AA,"Window, quartz",product
G1315-87321,4000,AA,Inlet capillary w heat exchanger 0.17mm,product
G1315-87302,3000,AA,"Outlet capillary, 0.17mm id",product
79883-68701,2000,AA,"Standard cell repair kit, 1050/1090",product
79883-68703,1000,AA,Cell Screw Kit,product
K0377165,1000,9H,O-RING KIT FOR HS-20,product
210518-5,1010,SR,QUIKCHANGE LIGHTNING 10 REACT,product
210518,1000,SR,QuikChange Lightning 10 rxn,product
200517-4,1020,SR,-80 10rxn QUIKCHANGE  PARTS,product
AR41030-7,1030,PT,"Artisan - Slide clips, 50 per Box",product
AR1651B-2,1020,PT,Artisan PAS Stain Kit Box,product
AR1651A-2,1010,PT,Artisan PAS Stain Kit Box 1,product
AR16511-2,1000,PT,Artisan PAS Stain Kit,product
5080-5400,2000,58,Swabs  100/PK,product
5182-0718,1000,58,Screw cap green  100/PK,product
9301-1387,1000,58,100ul -Vial Inserts  500/PK,product
843300-908,1000,BC,Zorbax Carbohydrate Anlys. Col 4.6x150mm,product
122-7032,2000,JW,"DB-WAX 30m, 0.25mm, 0.25u",product
5190-2294,1000,58,"Liner, UI,split, straight, glass wool",product
H1142H,4110,74,Familiarization at Installation (44L),product
H1141H,4100,74,Installation (44K),product
H1147H,4120,74,1 Year Phone Assist      (44W),product
UP_FRONT_SERVICE_H,4090,74,Up Front Support Services for Hardware,product
G3440B,1000,AZ,Agilent 7890B Series GC Custom,product
G3440B-US,1010,AZ,7890B Network GC System Custom,product
G4600-64006,1020,AZ,GC And GC/MS User Manuals and Tools,product
19091J-413,1030,AZ,"HP-5 30m, 0.32mm, 0.25um",product
5188-5372,1040,AZ,FID MDL test sample 3x0.5 ml ampoules,product
G1530-61330,1045,AZ,GC Signal Cable kit w RSS,product
G1530-80650,1048,AZ,Exhaust deflector assy,product
G3430-60586,1050,AZ,FID Capillary/SSL Or MMI,product
0100-0090,1055,AZ,"Tee, 1/8 inch Brass",product
G3430-90055,1060,AZ,7890 Series GC Getting Started Guide,product
G4600-64400,1070,AZ,GC and GCMS eFamiliarization SW kit,product
8120-6894,1080,AZ,"Power Cord, US 120V, C19, 20 amp",product
UP_FRONT_SERVICE_H,1090,74,Up Front Support Services for Hardware,product
H1141A,1100,74,Installation (44K),product
